Id,SalePrice
1461,125576.46687297912
1462,153055.89432683925
1463,176325.15413037068
1464,182180.58140104904
1465,196219.1673360168
1466,184540.63974218557
1467,162361.20703862098
1468,173958.28533388767
1469,178421.88240380987
1470,122549.5787751529
1471,196121.26495810997
1472,87603.54729677546
1473,97268.6830647208
1474,154599.30937038513
1475,160244.30067107134
1476,374878.0782194355
1477,250522.25884973528
1478,296478.1143298949
1479,226247.0675340612
1480,433380.73509996047
1481,308810.84793703974
1482,208547.981468731
1483,171277.99008615498
1484,181975.4577137594
1485,177912.3621993794
1486,194034.1242281737
1487,343737.59753793693
1488,236651.2173271068
1489,212357.37249654415
1490,187115.94340161915
1491,197982.55636741285
1492,98656.44246198489
1493,177788.05735368447
1494,298759.0009198708
1495,298393.3999789231
1496,218964.65702138576
1497,195675.52449019585
1498,153786.71432971294
1499,153206.22549330982
1500,152730.6863094156
1501,161681.73928663283
1502,175346.92312148944
1503,288381.60156782146
1504,229087.77275962653
1505,216558.79575345686
1506,179396.72062180488
1507,210184.86151307684
1508,195199.44892081642
1509,166725.80168070077
1510,150555.13150719553
1511,150448.1795341528
1512,166161.15825340967
1513,157277.58459703045
1514,154955.19368688983
1515,160669.5506559815
1516,157466.59514348223
1517,144874.33274650684
1518,129527.18119338837
1519,221261.98833411804
1520,134112.73522962708
1521,144756.23103488673
1522,163957.63040210522
1523,113392.0951985422
1524,122164.91618740436
1525,125350.25718156638
1526,122983.55579238127
1527,111513.1575076016
1528,127159.3828072262
1529,142373.6400352521
1530,164437.83184451287
1531,126925.64729789716
1532,106630.15656794517
1533,143907.42634145374
1534,116923.1364484788
1535,148455.8021532595
1536,121099.63440180957
1537,79682.72462781584
1538,183199.6518409593
1539,208301.53881007386
1540,108579.77984320413
1541,146597.27266651727
1542,143013.6853119551
1543,212884.52886088248
1544,84245.024840231
1545,103198.91328174513
1546,127404.46427228114
1547,132283.07956112185
1548,131246.32385287088
1549,114382.85604944748
1550,140719.53893768272
1551,115819.3535366672
1552,140826.67186046884
1553,139877.66382444833
1554,113663.03971442835
1555,163763.00312756424
1556,91557.62927976134
1557,119460.29595298198
1558,85103.1998726078
1559,112014.10925781823
1560,143463.98821244
1561,135371.65487651195
1562,127421.68946178565
1563,122276.47648736057
1564,161435.4900920479
1565,155794.3363305659
1566,186225.52421092495
1567,81439.79733505777
1568,223181.5175679892
1569,139167.20957926655
1570,128144.2801206314
1571,128342.33714412912
1572,145698.36109839837
1573,221029.81131049513
1574,112340.69276394715
1575,205722.846164845
1576,209844.39807410864
1577,208007.60210529916
1578,145169.23793392803
1579,142452.29725474387
1580,198567.5358468283
1581,137182.39751365216
1582,126273.44612274386
1583,323068.8933700784
1584,240610.33563482977
1585,140403.04636763348
1586,73926.22068677528
1587,109290.69178303666
1588,149274.64847316855
1589,96322.33994437025
1590,133438.0016406247
1591,101986.25290406769
1592,118296.76619449553
1593,118059.46919882597
1594,122886.13966645839
1595,116964.36549118045
1596,230335.85680257576
1597,157062.23631887996
1598,182588.1292638257
1599,197198.19766582205
1600,193665.96634484487
1601,77014.2876160349
1602,109882.9065176352
1603,102432.55870792842
1604,280987.526454989
1605,252738.4507852278
1606,165546.00397295505
1607,163006.32432617512
1608,215547.54037125272
1609,200137.55382336208
1610,158301.79322361495
1611,148301.6689228511
1612,152782.76918431095
1613,157585.04563504228
1614,122078.38652969767
1615,91077.16255266221
1616,86806.49140546467
1617,90403.64870997916
1618,128208.23566340015
1619,129032.27843489742
1620,149331.56823145124
1621,137442.85057641065
1622,149116.68583519748
1623,286366.56966562575
1624,202140.88527202158
1625,121562.39441607565
1626,170918.39929636178
1627,188182.4942330788
1628,291084.7552615432
1629,172649.37825426055
1630,351517.708790628
1631,226292.98927246284
1632,252117.37751059755
1633,171093.99615171648
1634,180840.3251131724
1635,180927.2250008131
1636,155118.09701881
1637,173923.39985427237
1638,218041.12687766508
1639,182611.3839983621
1640,248113.2440094638
1641,189217.92118264455
1642,221998.68043699613
1643,226114.0509299065
1644,227459.5073830998
1645,180116.38219417044
1646,151932.0547750811
1647,162375.57789524124
1648,143974.42613559784
1649,137911.01886347923
1650,122757.89072617302
1651,121870.85569544764
1652,90118.45918609801
1653,92461.89837782821
1654,157821.76476398724
1655,157521.5298413701
1656,151550.08743226415
1657,155780.1395787166
1658,154825.81996902794
1659,154798.3761752339
1660,146983.7682439487
1661,421919.14519957954
1662,357612.67595077574
1663,374646.10829325207
1664,401762.4670686047
1665,304030.2994588238
1666,331751.72819595033
1667,358931.63477334654
1668,319716.08755620144
1669,289552.23600798997
1670,323599.3651717629
1671,249043.6560291974
1672,454820.8650843333
1673,299319.7241855429
1674,252266.00411675285
1675,175448.62173050636
1676,175831.46202431835
1677,206038.13310528125
1678,409220.46633567865
1679,387318.32934480713
1680,314557.1467656325
1681,257390.87843696555
1682,308305.76633291604
1683,188658.69581346164
1684,172965.13751713128
1685,173550.45247285854
1686,170918.6709607512
1687,172556.9492155351
1688,183390.81224516715
1689,188516.6566278099
1690,184274.08784850364
1691,179264.16589239403
1692,268876.18656763324
1693,173384.12432415923
1694,183117.651654635
1695,170657.33154782417
1696,258685.48803843942
1697,172474.6724454474
1698,352750.26880948996
1699,327522.1825440851
1700,245727.8967766906
1701,261306.57590424042
1702,254529.12880740844
1703,250641.66450544185
1704,292750.85231886373
1705,244268.9999391339
1706,385774.48529382143
1707,220335.4750660364
1708,215091.38778591127
1709,274066.97913828475
1710,229130.88218394507
1711,269260.2512400778
1712,223826.79236242862
1713,247264.90990012308
1714,221375.1294889743
1715,201668.02254618847
1716,162443.3864773937
1717,156018.14905737512
1718,122652.25296350081
1719,205027.2452307159
1720,256689.440878011
1721,158830.4178533253
1722,115241.9229106828
1723,147788.33638765704
1724,214253.62116002492
1725,237708.61343832506
1726,184866.23124654824
1727,171094.20495191417
1728,188484.49550587303
1729,164250.59575843913
1730,166043.7790490386
1731,124181.73220601378
1732,131045.2413916745
1733,125803.86862302125
1734,127110.31211061345
1735,133044.8107003571
1736,115482.24624321042
1737,343940.89501362125
1738,214466.370596871
1739,258304.5007673416
1740,175339.58214515648
1741,169684.73276335443
1742,161282.7268864482
1743,163679.99062794092
1744,311743.17324640235
1745,229359.0085717245
1746,237654.6232782311
1747,218770.71992791205
1748,209517.2974308027
1749,156671.4043187654
1750,148366.08268198435
1751,226755.0825465525
1752,122274.80730521368
1753,144821.24380815407
1754,216018.2930527492
1755,166015.2290898751
1756,124657.41443638952
1757,120416.95036464112
1758,145429.33435377
1759,157570.4028726882
1760,158567.53086802727
1761,149646.22057092303
1762,172119.71829564744
1763,169341.0384969544
1764,112466.80545691028
1765,167667.51505410258
1766,170639.3261627869
1767,192884.60543769854
1768,134696.51500049786
1769,161388.83125570358
1770,136914.2762894672
1771,133207.94836405074
1772,132823.7622437916
1773,136371.76402103907
1774,126652.55011298221
1775,129377.80165437698
1776,120208.6211240034
1777,114781.69373884413
1778,129218.50656912765
